x_l,y_l,x_r,y_r
819.1458926581485,-1514.2519376012635,813.6240995977072,-1506.9496210922603
815.1679338545555,-1517.362448002291,809.6775890742977,-1509.944189770476
811.1552911439014,-1520.3764113603252,805.6775460590875,-1512.9364227994604
807.1380258405934,-1523.3527714558677,801.6654648492566,-1515.9412638362196
803.1292448401967,-1526.3338113862806,797.6580895410717,-1518.9536061931403
799.1224794203428,-1529.3160863639569,793.6495430858682,-1521.9608710796304
795.1112550189216,-1532.291187102892,789.6291256058855,-1524.9490602925787
791.105839806033,-1535.27314984078,785.6148397136674,-1527.9426519732651
787.1045774965313,-1538.2599519470573,781.6062234829878,-1530.9412212414122
783.1082128169061,-1541.2527727404658,777.6028198088162,-1533.9443428251916
779.1150849350904,-1544.2495904294262,773.604166765002,-1536.951590297706
775.125944230816,-1547.2515805079481,769.6098057483119,-1539.9625409798734
771.1391259416407,-1550.256727090256,765.6192789358386,-1542.976769327155
767.1553790796501,-1553.266200120292,761.6321243960679,-1545.9938496267937
763.1730406938642,-1556.2779832950919,757.6478836049924,-1549.0133588627286
759.1928619580596,-1559.29324811861,753.6660969642953,-1552.0348738031244
755.2131752401566,-1562.3099785340803,749.6863064311248,-1555.0579688010648
751.234734517109,-1565.3293423683951,745.7074449860276,-1558.081425740867
747.2558700871552,-1568.3493258376843,741.7302659128447,-1561.1064121623158
743.2773384122867,-1571.371094863571,737.7537049183866,-1564.1317089072163
739.2974684740394,-1574.392636137653,733.7773033647646,-1567.1568930406142
735.3170150890963,-1577.415114788746,729.8006009511822,-1570.1815413938725
731.3343081035077,-1580.436517333743,725.8231383574238,-1573.205233075062
727.3501078412415,-1583.4580054861326,721.8444551179861,-1576.2275468498558
723.3628938942699,-1586.47746369716,717.863953580036,-1579.248179886125
719.3740539160138,-1589.496077410759,713.8811799621615,-1582.2672063559476
715.3828129800777,-1592.5122597790162,709.896200520471,-1585.2849117371622
711.3906694655564,-1595.5277553325982,705.9092836922869,-1588.3014623683878
707.3966908842509,-1598.5411333837105,701.9207063289051,-1591.3170197253014
703.4023617284139,-1601.5541493752746,697.9307457845985,-1594.3317439613293
699.4067519917115,-1604.5653693714414,693.939679458105,-1597.345795013331
695.4113455896501,-1607.5765511297868,689.9471808277112,-1600.3585380753245
691.4152130714532,-1610.5862599300513,685.9547366876324,-1603.3717258729043
687.4198385712399,-1613.5962512449623,681.9620196549055,-1606.3847223726286
683.4242920105692,-1616.605092954704,677.9693082213827,-1609.3976889241455
679.4300560057588,-1619.614539807972,673.9768781314398,-1612.4107855040666
675.4362025885364,-1622.6231587298782,669.9850076013047,-1615.424174550761
671.4442149807657,-1625.6327064115485,665.9939761589094,-1618.4380158146757
667.4531620390925,-1628.641746798758,662.0040587157043,-1621.452469090181
663.4639268577439,-1631.651240069677,658.0155351514098,-1624.4676975025063
659.4773879153529,-1634.6621430568543,654.0286809406529,-1627.483860789915
655.4926153304363,-1637.6730238585633,650.0437743490284,-1630.5011216729972
651.5110951605759,-1640.6856357454756,646.0610943723859,-1633.5196396242984
647.5318941145819,-1643.6985457797834,642.0809172819107,-1636.5395754928159
643.556500211145,-1646.7135078746574,638.1035195591154,-1639.5610930370945
639.5839691717116,-1649.72909889427,634.1285851557627,-1642.5835488637595
635.6153850835283,-1652.7473420423823,630.1579915922489,-1645.6083608628765
631.6478258050226,-1655.766933064056,626.1911442397753,-1648.6337018680629
627.6797248301624,-1658.7888972103171,622.2262680583409,-1651.658235373021
623.7074458148297,-1661.8106977811374,618.2609955340645,-1654.680973849655
619.7298124556971,-1664.8329507981073,614.2929288161719,-1657.7009580688439
615.7432200828886,-1667.8530881834542,610.3196667418274,-1660.7172323723646
611.7464912802754,-1670.8717208121411,606.3388090163494,-1663.7288464934638
607.7360270372263,-1673.8862707737615,602.3479509872927,-1666.7348546566466
603.710645624358,-1676.8973477062016,598.3446902541567,-1669.734316018082
599.6667590339647,-1679.9023597103753,594.3266221233778,-1672.7262909553963
595.6030933162956,-1682.901979278923,590.2914373320802,-1675.709775742777
591.5016776007423,-1685.9037765642545,586.2535021209,-1678.6712977268999
