x_l,y_l,x_r,y_r
819.5806530997772,-1366.3735003962224,811.3984957824474,-1368.7986720673555
821.0462533770468,-1371.1626045427822,812.8438918589311,-1373.6040445945005
822.487022448865,-1375.976749996251,814.2433354397647,-1378.391232238056
823.9074447379726,-1380.7855400959097,815.624449612309,-1383.183063974463
825.3119694197787,-1385.5889004524518,816.9936223800453,-1387.9793245835542
826.7089066271863,-1390.385767665899,818.3572270946818,-1392.779675138285
828.1027038614823,-1395.1762005949943,819.7216515126901,-1397.5837639953652
829.501637801008,-1399.9591666155127,821.0942626271269,-1402.3909451180923
830.9101202599768,-1404.7347570314355,822.4795588857537,-1407.201392577165
832.3363909857774,-1409.5019631527953,823.8849428174265,-1412.0144346168477
833.7848299613055,-1414.2609194355719,825.3168681330636,-1416.829659102303
835.2647805546823,-1419.0143231070806,826.7807196035097,-1421.6431315399623
836.7778555607182,-1423.781673150533,828.2690896249557,-1426.4387953250682
838.2969068178327,-1428.586600990408,829.7419489764856,-1431.2060485147485
