x_l,y_l,x_r,y_r
587.3029950850649,-1688.8948192332846,582.2521048550772,-1681.5280606594874
583.0483398726542,-1691.9610412760662,578.3940633928934,-1684.276643677689
578.5673760221287,-1694.874077664038,574.5818142579329,-1686.728899862186
573.4910260081743,-1696.799798304489,570.5327232494991,-1688.1856176244698
568.0884272620798,-1697.9625266429305,566.4927997660268,-1688.9710085901297
562.5144221278915,-1698.540353528497,562.3112947004396,-1689.5166394789376
556.9367831853897,-1698.3195955540032,557.7278735464685,-1689.3875596695807
551.5541790270396,-1697.6131257343156,552.9197388432948,-1688.746667174765
546.343886144984,-1696.860669276996,548.1450482874714,-1688.0703027353513
541.162640222114,-1695.9621891408394,543.5463748611711,-1687.3116089192265
536.1852573662042,-1694.0616551700944,539.316025191577,-1685.622680479789
531.4227644770172,-1691.5833395951727,535.3368548055482,-1683.4401754742612
526.6665543820657,-1689.1004582886153,531.2563253719674,-1681.47406967668
522.0972995505123,-1686.2268309840028,527.3461177408467,-1679.1411389497118
517.7796394871064,-1682.9304349315553,523.7079653043168,-1676.3972399241338
513.9384217128868,-1679.058495002849,520.5074982923304,-1673.177447316135
510.6560529824337,-1674.7005989630798,517.7863440363792,-1669.563684180253
507.85145229805033,-1670.043568067937,515.4552707135687,-1665.6979369855942
505.34828537899693,-1665.2275528668688,513.3496256507866,-1661.703549056565
503.364599976823,-1660.166452446667,511.6868739804761,-1657.5000172968614
501.94359835660435,-1654.9083008432447,510.5383101325168,-1653.1337289261357
501.11331137999736,-1649.515078573121,509.8790835192459,-1648.6743201043719
500.9577804909802,-1644.0626076756248,509.7632202602031,-1644.1619377847956
501.3621531631918,-1638.6356740766764,510.0657290043292,-1639.645828311221
502.2551281990314,-1633.2756089841487,510.7555370665812,-1635.1610527209068
503.48318179016206,-1627.9705631139611,511.75979965941,-1630.722086445944
505.53542105965585,-1622.9308392297712,513.4712419579511,-1626.5206646670565
508.0884460464129,-1618.1599636037665,515.616099700749,-1622.5415763730969
511.0186087617261,-1613.6565989119752,518.1281749521555,-1618.7520947253288
514.3109461995228,-1609.4472686620302,520.9872852266291,-1615.143291238806
517.9073450038678,-1605.526474565708,524.1575928160966,-1611.722602653936
521.8684351799666,-1602.0226462495345,527.7572648225964,-1608.6838448233714
525.8897408048505,-1598.6704643381136,531.4158091531402,-1605.6916318770652
529.8078631231783,-1595.243616211298,534.9523807080257,-1602.4570438860724
534.0027936489416,-1592.253563706968,538.863614907003,-1599.6216262540138
538.3605805801083,-1589.5922139208444,543.0321138803331,-1597.0781843071663
