x_l,y_l,x_r,y_r
386.9966383496964,-975.0672804146857,386.9697482371852,-966.626323246103
382.1036153933783,-975.2668530568758,381.88922486451764,-966.3914420409772
377.2191157982278,-975.3931412321461,376.7957073245741,-966.6353704390483
372.3394074919835,-975.6445895604934,371.6937247310593,-967.010699488675
367.4668220600364,-976.028077435478,366.59394732127964,-967.5237555524329
362.60924775726653,-976.55369799302,361.4987629287842,-968.1336105560803
357.77618212533275,-977.2333683704888,356.40237380616776,-968.788382479311
352.9743351304557,-978.0601345905237,351.3231784617796,-969.6007703912777
348.21896198305006,-979.0711119207816,346.2848104854645,-970.6473059529078
343.5152517591095,-980.2481734618128,341.2881896033816,-971.8804691676515
338.8688595740381,-981.5852469024361,336.3381670776667,-973.2896743188943
334.3185413680964,-983.1767859448161,331.4786632884438,-974.9840249027309
329.8480221112291,-984.9360778543843,326.69000446428356,-976.8627584911001
325.4623551492224,-986.8682992106056,321.9831132666152,-978.9303041915651
321.15856806913564,-988.9761324690926,317.3700066809638,-981.1832493307379
316.8231554630391,-991.0509480393655,312.7389994267519,-983.3906980126849
312.54328620220946,-993.2833792099284,308.18450630766336,-985.7563451439167
308.33915331279655,-995.6951950055953,303.7189688512025,-988.2891612127448
304.22416370757435,-998.2885839102277,299.3488471021679,-990.984146081274
300.1786450701267,-1001.009884444666,295.0577892641157,-993.809069781446
296.32720191849313,-1004.002582934315,290.9854864907462,-996.9477351479364
292.5999050491701,-1007.1380345968704,287.04159822012554,-1000.2486856295008
288.7923891532412,-1010.162381757543,282.9717879171769,-1003.399207188546
285.0136778048055,-1013.2263550522312,278.90963617645997,-1006.5868492875358
281.5035368387864,-1016.5835884380267,275.1912500736539,-1010.162758912589
278.14542362829513,-1020.0878226572606,271.65153985956727,-1013.9100526228345
274.91411644977984,-1023.7060254336625,268.25534830226087,-1017.7782913170217
271.8164137629529,-1027.4364374832587,265.0189489291194,-1021.7723774700883
268.84385036661865,-1031.264291367065,261.9189053399366,-1025.863489539796
265.9528734552705,-1035.1514389322106,258.8328300996343,-1029.9560969209606
263.1776219927558,-1039.121308876138,255.85434156916787,-1034.1255317756766
260.5302327582005,-1043.1767902670172,253.0105053178363,-1038.3863043602814
257.96787519243463,-1047.2861986123714,250.3745095279222,-1042.7756529818514
255.5285152175738,-1051.4698688391245,247.88726014725367,-1047.2459391580921
253.21809090498357,-1055.725924274004,245.5197515742211,-1051.7749774826088
251.02315682658062,-1060.0474250715904,243.17319160867626,-1056.3082980240442
248.94622136471628,-1064.4417686064635,240.95990532791632,-1060.8986167383732
246.9744952072536,-1068.905402005887,238.86782712456247,-1065.5360142874615
245.12702429728137,-1073.4439669818007,236.9423822366396,-1070.2356472752917
