x_l,y_l,x_r,y_r
525.7053402329126,-1056.461697131723,534.200287717301,-1054.3770206010634
524.445397823831,-1051.728743220765,532.8096558758236,-1049.4733593865417
523.0262327291512,-1047.0769068977318,531.3259012090223,-1044.5908660444406
521.4413712259283,-1042.516100485137,529.7162898413686,-1039.7405454221202
519.7082236189473,-1038.0465042351443,527.9349029439156,-1034.939064246321
517.930221943148,-1033.6252989829336,525.9893004467219,-1030.1841621543213
516.0148207719992,-1029.2724141575004,523.8390144596966,-1025.493430942746
513.8741918747473,-1025.0175680960003,521.4833884234238,-1020.8786827528662
511.46827562430565,-1020.8968090701792,518.9985424101857,-1016.3123856458574
508.86475854362453,-1016.8945974079306,516.2819561629326,-1011.8626446581395
506.0935579367876,-1013.0078602050727,513.2803897835842,-1007.5886860054487
503.1333125243215,-1009.2683740685663,510.0623432259896,-1003.4670033223254
499.96807440292594,-1005.7115013610868,506.6050855703208,-999.538481130772
496.59751795438814,-1002.3654604122315,502.8990321103285,-995.8419782636789
493.060747491676,-999.2177512990067,498.9990507911656,-992.3514103576267
489.57517573506686,-996.0091839394347,495.0768514893837,-988.8663679755194
485.87793582654365,-993.0420066004808,490.92105326179455,-985.6360247928967
481.75327315484236,-990.6997220223329,486.36375515476914,-982.9947952395302
477.526164908202,-988.4864836531101,481.72623204120487,-980.5798000829734
473.21871786053987,-986.2689952252958,477.08775546992797,-978.3039733811863
468.8093657570848,-984.1526794184709,472.4246872365142,-976.1779075345626
464.4040278249865,-982.1496764437699,467.7213196672819,-974.0788245164304
460.02185939319014,-980.388781411363,462.86010362914004,-972.1446725658237
455.57557525119546,-979.0543435415378,457.78644894815733,-970.6223730425334
451.01414745724384,-978.187323378115,452.57592358191573,-969.6073061091112
446.38670646784055,-977.4663413344509,447.3654895449423,-968.7018251077571
441.64997270214144,-976.9770422690037,442.16322053380634,-968.0698170746297
