x_l,y_l,x_r,y_r
67.58438453203654,-952.9230023631305,75.03730714908698,-958.8059412090015
70.61604660991078,-949.0527924598073,78.11239822909685,-954.7721240117919
73.58679758133147,-945.1347632117339,81.11785693218594,-950.6844632084822
76.49032695796507,-941.1673021471923,84.0562362516787,-946.5443404174018
79.37466965565591,-937.1894407885623,87.02009203551364,-942.4139136455661
82.19647304891654,-933.1734492068283,89.94050613440041,-938.2414839907392
84.92410661440046,-929.100810407534,92.77308386270104,-933.9990815469934
87.42485705568892,-924.8958965514988,95.41967869964836,-929.6313047579027
89.81872297393166,-920.6393506340278,97.96209233595455,-925.1969552059128
92.03756803735911,-916.2875206892365,100.36892162723865,-920.6921005057912
94.11339951242726,-911.8521396303831,102.65041911366302,-916.1369967257967
