x_l,y_l,x_r,y_r
159.0516409369197,-755.2686178887992,167.74277959182922,-758.6451671452351
160.77613855604187,-750.6789879938492,169.48618090120272,-753.8373716541263
162.36698521322512,-746.0993131438644,171.11387764737268,-748.9702552793754
163.80741631189483,-741.5169149803844,172.59907928965004,-744.0524942210252
165.06867226676928,-736.8980491625775,173.89304475204472,-739.0919268348997
166.06667401487732,-732.2086864853925,174.9568595935364,-734.0896887121329
166.83333544777787,-727.4600195715615,175.81218877711567,-729.0526130194444
167.57880450894277,-722.6856573882118,176.63883734113247,-724.0078302512082
168.34065742266446,-717.8768612725302,177.4755286129071,-718.9440713444818
168.9488728622318,-713.0177574242537,178.1198520039134,-713.8199902974527
169.36676978034924,-708.1363824169462,178.50602058841423,-708.6378838299887
169.59013556842143,-703.259353161208,178.7366523815774,-703.4240777393859
169.56777063464716,-698.4093193330168,178.80721608401478,-698.1920365951843
169.3291503577826,-693.6082907936809,178.5705720705115,-692.9619002557685
168.858310968879,-688.8610631822121,178.0367882883292,-687.7708324285005
168.12852677561315,-684.1567709210728,177.23027989475415,-682.6477427045683
167.16145927951055,-679.4867565040556,176.18124690215782,-677.6000513754415
166.00676721146334,-674.8419878568199,174.93672823467506,-672.6210420844247
164.68535255991387,-670.2171484140299,173.59835267902605,-667.6839321033477
163.2134649157987,-665.6086013571098,172.1110462505326,-662.801120922308
161.62848941498322,-661.0061856945734,170.50525790574602,-657.9658452265664
160.05772602574805,-656.3655248905045,168.85222841549228,-653.1555760253693
