timestamp,latitude,longitude,altitude,speed,fix_quality,hdop,sats,source
2026-02-05T15:45:41.247418+00:00,42.71473593861646,23.275936309022764,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.167418+00:00,42.714723175056314,23.27594153162669,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.207418+00:00,42.71472958328023,23.275939052673312,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.227418+00:00,42.71473276760582,23.27593771392199,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.187418+00:00,42.71472638573321,23.27594032525098,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.267418+00:00,42.71473909621606,23.275934837999234,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.287418+00:00,42.71474224030536,23.275933300873334,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.307418+00:00,42.714745370781365,23.275931697665847,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.327418+00:00,42.71474848753678,23.275930028397006,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.367418+00:00,42.71475467943249,23.275926491757218,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.347418+00:00,42.71475159045958,23.275928293087116,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.427418+00:00,42.71476386139266,23.275920691884373,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.387418+00:00,42.7147577543326,23.275924624429827,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.407418+00:00,42.714760815031056,23.27592269112965,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.447418+00:00,42.71476689327568,23.27591862672544,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.467418+00:00,42.71476991053158,23.275916495688854,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.507418+00:00,42.71477590053317,23.2759120361545,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.527418+00:00,42.714778872946745,23.275909707758892,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.487418+00:00,42.71477291300491,23.275914298816016,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.547418+00:00,42.71478183006892,23.27590731369158,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.587418+00:00,42.714787697696835,23.27590232883514,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.567418+00:00,42.714784771715884,23.27590485402355,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.607418+00:00,42.7147906078141,23.27589973821681,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.627418+00:00,42.71479350186331,23.27589708226984,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.647418+00:00,42.714796379633604,23.27589436110701,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.667418+00:00,42.71479924090789,23.275891574853286,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.687418+00:00,42.7148020854631,23.275888723646396,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.727418+00:00,42.714807723496165,23.275882826991364,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.707418+00:00,42.71480491307053,23.275885807637433,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.747418+00:00,42.71481051650105,23.275879781887536,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.767418+00:00,42.71481329184169,23.275876672520102,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.787418+00:00,42.71481604927043,23.27587349909844,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.827418+00:00,42.71482150938345,23.275866961008035,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.807418+00:00,42.7148187885359,23.275870261847487,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.847418+00:00,42.714824211555595,23.275863596837016,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.867418+00:00,42.71482689479246,23.275860169607697,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.907418+00:00,42.71483220341177,23.275853127149837,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.887418+00:00,42.71482955883227,23.275856679609838,550.0,0.0,4,0.7,16,sim_outer
2026-02-05T15:45:41.927418+00:00,42.714834828266724,23.2758495125508,550.0,0.0,4,0.7,16,sim_outer
