timestamp,latitude,longitude,altitude,speed,fix_quality,hdop,sats,source
2026-02-05T15:59:05.981506+00:00,42.71475634110138,23.275978416274143,550.0,33.15388859673791,4,0.7,16,sim_driver
2026-02-05T15:59:05.781506+00:00,42.714746903507155,23.275979069735577,550.0,33.15330741983726,4,0.7,16,sim_driver
2026-02-05T15:59:05.681506+00:00,42.71474361697149,23.275980852133884,550.0,33.153103035412435,4,0.7,16,sim_driver
2026-02-05T15:59:05.481506+00:00,42.71473385546547,23.27598823623868,550.0,33.15286883185019,4,0.7,16,sim_driver
2026-02-05T15:59:06.081506+00:00,42.71475672099054,23.275974350144807,550.0,33.154264170061936,4,0.7,16,sim_driver
2026-02-05T15:59:05.381506+00:00,42.7147305461808,23.275987238901507,550.0,33.15283950966795,4,0.7,16,sim_driver
2026-02-05T15:59:05.581506+00:00,42.71473915246128,23.275985913299063,550.0,33.152956736024485,4,0.7,16,sim_driver
2026-02-05T15:59:05.881506+00:00,42.71474872277311,23.275977598870565,550.0,33.153569457390155,4,0.7,16,sim_driver
2026-02-05T15:59:06.181506+00:00,42.7147642413605,23.27597610885021,550.0,33.15469539657271,4,0.7,16,sim_driver
2026-02-05T15:59:06.281506+00:00,42.714764868897554,23.27597372846096,550.0,33.15518138659704,4,0.7,16,sim_driver
2026-02-05T15:59:06.381506+00:00,42.714766561006556,23.27597457019363,550.0,33.15572114617251,4,0.7,16,sim_driver
2026-02-05T15:59:06.681506+00:00,42.714781332039806,23.275962964373498,550.0,33.15765164779332,4,0.7,16,sim_driver
2026-02-05T15:59:06.481506+00:00,42.71477143121105,23.27597154492513,550.0,33.15631358212629,4,0.7,16,sim_driver
2026-02-05T15:59:06.581506+00:00,42.71477404635222,23.27596406982709,550.0,33.15695750757244,4,0.7,16,sim_driver
2026-02-05T15:59:06.781506+00:00,42.71478356994374,23.275959642986933,550.0,33.1583946464437,4,0.7,16,sim_driver
2026-02-05T15:59:06.881506+00:00,42.714785924213636,23.275960546174197,550.0,33.15918507202494,4,0.7,16,sim_driver
2026-02-05T15:59:07.081506+00:00,42.714791929127145,23.275951160744707,550.0,33.160902142527085,4,0.7,16,sim_driver
