x_l,y_l,x_r,y_r
158.3937773236028,-651.7250254914146,167.11721895237335,-648.3849884932014
156.65737399211966,-647.0826548997784,165.3234313667709,-643.6503829730143
154.83378362654713,-642.451844591019,163.4675200743296,-638.9576793187068
152.9566897942102,-637.8322088235567,161.57774315356983,-634.2936780585253
151.05949079037634,-633.2195768771559,159.66998858488375,-629.6449920438105
149.14513591215018,-628.6144077153865,157.74678231826186,-625.008217467462
147.21585528519435,-624.0153766619595,155.81040939162685,-620.3820309983041
145.27388457682918,-619.4211589644302,153.8631518182719,-615.7651073708283
143.32146062119722,-614.8304308204229,151.9072848709089,-611.1561223204378
141.36082427514518,-610.2418656839386,149.94600091954226,-606.5533594843371
139.39422403098033,-605.6541390415111,147.97973426693355,-601.9562858821304
137.42390876180812,-601.0659238056614,146.0116683335405,-597.3631829913296
135.4521316130163,-596.4758927799428,144.0440650334382,-592.7727297941916
133.48127281860997,-591.8830018331474,142.07906350757705,-588.1833268111069
131.5134977217268,-587.2873571605488,140.1178733039735,-583.592872509121
129.54924255499662,-582.6899036491182,138.16100921636175,-578.9999665263205
127.58827999508216,-578.0909340413389,136.20627721830147,-574.4053875607495
125.63031919009144,-573.4905919728284,134.25430563812935,-569.8088822145695
123.67506696101086,-568.8890211563701,132.3048022635393,-565.21059355639
121.72223202217938,-564.2863628936481,130.35747700103929,-560.610663075236
119.77152262575365,-559.6827605903793,128.41203821738415,-556.0092321352301
117.82264667604748,-555.0783566790899,126.46911506516176,-551.4060521715568
115.87531346985679,-550.4732943599496,124.52657614495111,-546.8020468708092
113.92923012439815,-545.8677162564218,122.5850492577478,-542.1969671325047
111.9841057901518,-541.2617639166147,120.64424389471607,-537.5909541953305
110.03964900608747,-536.6555816530498,118.7038681459955,-532.9841505021699
108.0955678266253,-532.0493114842441,116.7636306089826,-528.3766988445675
106.15157183393163,-527.4430955243731,114.82416108664538,-523.7683497299387
104.20736864006685,-522.8370768097708,112.88332505068915,-519.160025088489
102.2626675387891,-518.2313984783202,110.94175261441455,-514.5514784723887
100.31717713877407,-513.6262022652251,108.99915179541485,-509.9428509296277
98.37060612292584,-509.02162993588564,107.0552305296367,-505.3342834761179
96.42266434755453,-504.41782652006793,105.10969756337896,-500.72591984367926
94.47305951321567,-499.8149335376024,103.16225980445975,-496.1179013090921
92.52149983355542,-495.2130912247425,101.21354567149469,-491.5099785946484
90.56740841510864,-490.6117652901657,99.26173931786589,-486.90381246503966
88.61088763710532,-486.0078812803815,97.31023700039711,-482.3015007473824
86.656676943485,-481.39704506858806,95.36586260091956,-477.7035798684899
84.71120710528035,-476.7765444036963,93.435319338457,-473.10814396986444
82.7810866009957,-472.1440195125431,91.52511659916861,-468.51290902247916
80.87294976713737,-467.4970985672371,89.64266428713464,-463.9152224892929
78.9934530884661,-462.83340362907967,87.79256767291848,-459.3135866551906
77.12319282774689,-458.1607210132937,85.98683429311632,-454.70354644822135
75.24519128925229,-453.4847228532542,84.23845818684173,-450.0805186130944
73.41529788880949,-448.78300394409086,82.5417431692814,-445.4471254177425
71.64019018079732,-444.0528441884998,80.90490601062638,-440.80049094930285
69.92678057326651,-439.2920805352436,79.33217371375679,-436.1385143201756
68.2789958604865,-434.5030453737445,77.829406939459,-431.4550504225283
66.63830249202927,-429.7084688711178,76.40327813955986,-426.744134948778
65.06417333250015,-424.8906668193292,75.0415166946031,-422.00954821109735
63.554118387241026,-420.05164231761535,73.74072274610066,-417.25321639648365
62.10563479569603,-415.1933905880459,72.50038128533865,-412.4762631681293
60.726889294814,-410.31524954417023,71.31903389031832,-407.6801598174382
59.576011421436014,-405.38153936560025,70.22928457551197,-402.8583518766006
58.47908092770583,-400.4386755225395,69.19091763093945,-398.02229073462655
57.43539213769007,-395.4878902216601,68.20340848267567,-393.17315049674005
56.45308006578745,-390.5286838334324,67.23294002499259,-388.3190152474391
55.51975006263093,-385.5649276530787,66.30436112860029,-383.45535775478874
54.63079987096673,-380.59823788728966,65.4181921914695,-378.58308456221533
