x_l,y_l,x_r,y_r
1108.4287566481082,1684.520666197768,1111.3661486291273,1675.3821472067143
1113.2086508442862,1686.0535275920467,1116.1089415502722,1676.859116527668
1118.0004276787445,1687.5588048210072,1120.8535957813367,1678.3057015157183
1122.8095303317807,1689.0326972068642,1125.5968717724772,1679.7146607348936
1127.6647396934852,1690.4649424782936,1130.3103244989188,1681.075538554867
1132.6385099295578,1691.67187355846,1134.8757124241665,1682.719169553629
1137.709699285352,1692.7036498924479,1139.4369603605753,1684.1768351777953
1142.869629287006,1693.603339252652,1144.0833746114545,1684.9884206640997
1148.1414154322251,1694.1826201714182,1148.7564639205575,1685.4171718453485
1153.4792171038143,1694.3051456981832,1153.4619311697331,1685.5421627473563
1158.8127383617368,1694.0012445239995,1158.179094311549,1685.3524249965922
1164.0983167913755,1693.3210891526498,1162.8634540691903,1684.8294064538347
1169.3455980868987,1692.5035752748138,1167.4438562509497,1683.8572473265226
1174.4972677125663,1691.3147068879857,1171.899782213813,1682.565124150291
1179.498439955289,1689.6741068035356,1176.2956052993513,1681.1467548601288
1184.33086657822,1687.6324783336784,1180.6399464946444,1679.5470808210846
1189.006165838418,1685.2741954788462,1184.854400445228,1677.5889453775217
1193.5226356388962,1682.625515953315,1188.793785803756,1675.0904781142133
1197.869227441453,1679.6936723575834,1192.5918288139044,1672.3589358438462
1202.052131405326,1676.5099862754005,1196.3028327837835,1669.4742943150934
1206.0489056575907,1673.0668475591335,1199.8554220282424,1666.3492937236222
1209.8129859060266,1669.3386522438047,1203.3375489420453,1663.0939158902424
1213.372252978576,1665.369865253034,1206.6424963873794,1659.6332264093164
1216.9272021331788,1661.3372508898856,1209.8327339370182,1656.0851608284272
1220.0867595108564,1656.9551366747755,1212.6362154333747,1652.2929575759526
1222.6663183730282,1652.1973753865589,1214.9014872923276,1648.2513016051673
1224.7097842002863,1647.2048457049502,1216.6567131437916,1644.049968915114
1226.21800110261,1642.0967516438886,1217.9715433372544,1639.6917497053857
1227.3453553979652,1636.9820312167417,1218.9315884107775,1635.1448951071106
1228.1634793990333,1631.882394968384,1219.6512706530377,1630.4313514595276
1228.8880209654558,1626.8380984214546,1220.3237731381691,1625.594967232554
1229.6828159581078,1621.8535900249303,1221.0938267205638,1620.7008455270668
1230.4395159265925,1616.8803115171195,1221.8310938653153,1615.7836102747956
1231.0904447377418,1611.896637446507,1222.469474805007,1610.85225561074
1231.6896856698831,1606.9099657191093,1223.0579829681496,1605.9137581760301
1232.2626368028245,1601.9233649878702,1223.6209533009403,1600.9710298298178
1232.80989169771,1596.936790828784,1224.1599084149464,1596.0241062129908
