x_l,y_l,x_r,y_r
140.6552262415065,1362.070325533102,148.50242949366435,1357.9654336807723
142.99595962809212,1366.515555125045,150.83420130920396,1362.289328397989
145.44641326333218,1370.932177784925,153.2210235622543,1366.540996201354
148.02610186001843,1375.3123889703052,155.69291449402394,1370.712229730121
150.7468878277303,1379.637241839898,158.2856684738163,1374.8078531239012
153.59637089564274,1383.8876033314705,161.00917476584866,1378.8438453295576
156.55532162902878,1388.0589698777283,163.8511517482974,1382.8268243454659
159.52865521140455,1392.2116740665042,166.72891404892536,1386.807020361344
162.51638613744308,1396.3439149639635,169.6362849626424,1390.7800730612018
165.57428765941063,1400.4142754027578,172.61821141688523,1394.6988419897184
168.70262424212177,1404.4251339806121,175.66948178867003,1398.561506099675
172.00754662673097,1408.283121699561,178.86296985108305,1402.303273757095
175.42595566392424,1412.0340727573084,182.15582272114534,1405.9549568353893
178.90481493326416,1415.7218667186578,185.50898072967902,1409.548812844483
182.44235984999293,1419.34724497082,188.92230979439404,1413.0841472773413
186.0184386363825,1422.9293223155964,192.37789703989148,1416.5778317177887
189.64750841411592,1426.453931491126,195.88880795698807,1420.0169029828667
193.3313877026738,1429.9182726604818,199.45418133936616,1423.4013130869935
197.06291598899946,1433.3289419740954,203.07243218465044,1426.7317083800647
200.8107987473998,1436.7205858883938,206.73733296959486,1430.0139703400603
204.60890088255042,1440.0559536250662,210.4527333923072,1433.2428634599569
208.4548417247183,1443.3364630406036,214.21699818078844,1436.418980696877
212.36201854828093,1446.5441385317472,218.02660329828748,1439.5452460757945
216.32609651931799,1449.6813957738702,221.87938305245243,1442.6231120107373
220.33256285394816,1452.7643018694628,225.77685664134748,1445.6492933553088
224.37970909878007,1455.7935551838734,229.71614606668996,1448.6259519242387
228.44600305535803,1458.7974745927052,233.6555885941574,1451.6086567125574
232.5241855147182,1461.788306669279,237.57895858066442,1454.6215661792248
236.6423936638,1464.7277401693236,241.54275597556065,1457.5851430776856
240.80038375673968,1467.6143311441642,245.54642283580577,1460.4977287905142
245.07169296567918,1470.3323721826664,249.7467041333938,1463.1152348289959
249.40814216317685,1472.9458946870254,254.0407020519718,1465.577108838819
253.77813470806413,1475.4999642564978,258.3644241510701,1467.9766890292465
258.16537838510317,1478.0197507223638,262.6881398642484,1470.3615613408742
262.50002225462794,1480.6276827689874,266.8926136532814,1472.9424342496175
266.8722482902303,1483.173607640684,271.13307415654975,1475.462481721799
271.2811965772,1485.6568232358072,275.40864604773174,1477.9210631006808
275.72743773139285,1488.073980344283,279.71988905797684,1480.3148948050678
280.2176463067101,1490.4091269987234,284.0743592294205,1482.6263022267144
284.8161180722025,1492.523101089374,288.54357732732535,1484.7008077874452
289.44496139828374,1494.5646290913564,293.04094263907166,1486.7041167088266
294.10360261201004,1496.5321680038016,297.5658673047735,1488.6347727245184
298.7914672507573,1498.424175352721,302.1177674068941,1490.4913239567043
303.50797422976336,1500.2391117690345,306.6960617513817,1492.2723270377578
308.25252087640644,1501.9743656371763,311.300644113966,1493.9765268210554
312.9867003543501,1503.7264658372321,315.90514123900107,1495.6825270133227
317.7062387718194,1505.5139168495732,320.5096267962512,1497.4101127684967
322.449517456457,1507.23282411957,325.1470682353748,1499.0731638450757
327.2134425274434,1508.8897716855552,329.8145601974319,1500.6778789155007
331.99584389921,1510.4884917738004,334.5092176956474,1502.2305031470596
336.79560688323517,1512.028858959551,339.23042910790997,1503.7296516640179
341.634629513362,1513.4289178868985,343.9931515996281,1505.1180999627352
346.48198171936593,1514.7881891216227,348.7746003395309,1506.4682852842895
351.3358038338311,1516.1115286489023,353.5715811409134,1507.7875595936298
356.19597722978034,1517.4066540779309,358.3798126357409,1509.0782110710013
361.0680911639582,1518.6634628456252,363.1982544064708,1510.326291289261
365.95830210845673,1519.8586122518752,368.03198001237354,1511.5020603343194
370.85853671205336,1521.0197898830127,372.87077402756404,1512.641031622622
375.7690628800602,1522.1427485798604,377.71412026507943,1513.7419819024087
380.6901146131461,1523.2232288897947,382.56243500600783,1514.799805752704
385.5911384500671,1524.4017326923558,387.4249951270503,1515.7673306465692
390.5047704859,1525.535695157812,392.291490267142,1516.6852446933824
395.4315857143651,1526.618833117736,397.1619572800639,1517.5514644120626
400.3694087948887,1527.64929329214,402.03848960849996,1518.3641155750668
405.31587212805425,1528.626255512035,406.9231883612545,1519.1252539581728
410.2971202247381,1529.3805457837968,411.8004250897359,1519.9374573863035
415.2869943762547,1530.0526512723225,416.68480410932904,1520.722780750706
420.27919172823925,1530.6809455484063,421.5788660123314,1521.4661486024463
425.27355565878514,1531.2673043458162,426.48240893656543,1522.168254134239
430.26989438289314,1531.813588539946,431.3947885236229,1522.8327637352775
435.2676439941202,1532.3246293608431,436.3153899342168,1523.4633564587702
440.2666308939341,1532.8022728295048,441.24395183006754,1524.0607363634253
445.2641274671929,1533.2722201322192,446.1802662426992,1524.624613194805
450.25368252287177,1533.8020030895887,451.12506772645463,1525.1447466635043
455.2446825883191,1534.3059577361819,456.07609038484384,1525.6397476604984
