x_l,y_l,x_r,y_r
330.6977211785751,515.1730800996888,319.4408207504803,516.7149091278109
330.000486123453,510.2296705856672,318.78831404175776,511.72162172778076
329.3216618146833,505.2866627370043,318.1549735216479,506.73326999752317
328.65930783926854,500.3437762732314,317.5398019410748,501.74942650712154
328.0114815458251,495.40073745933324,316.9388279662781,496.77004082504305
327.37623872116876,490.45727079869874,316.35205176102335,491.79455418966717
326.75163235434826,485.51310403713353,315.775506243243,486.8229023395882
326.1357111058705,480.56796790972317,315.2082019871954,481.8546510336014
325.52652401800225,475.62159561799916,314.64915566917244,476.889372729275
324.9221145174235,470.6737195474334,314.0944035030955,471.9269849583502
324.32052574384153,465.72407874998055,313.54395871427874,466.96694119504065
323.71979817638805,460.77240829731403,312.9938634829252,462.00915158173876
323.1179688651905,455.818447765652,312.44314132800656,457.05318379063067
322.51308101663034,450.8620104346106,311.89081023070395,452.09853756753347
321.9034022906161,445.9037405799448,311.33295615099803,447.14435228770566
321.28873592079333,440.94489010399803,310.77107407040586,442.18910479644614
320.66973942678555,435.98600269837436,310.2037170602229,437.2325883643478
320.04702512913605,431.0270972936365,309.63348079843854,432.274590168405
319.42120411479567,426.0681887022139,309.05899010099785,427.31538144283263
318.7928880451235,421.10928748182727,308.4818500078257,422.35487593448664
318.16268541276906,416.1504050164024,307.9036624691085,417.3929846884745
317.53120762643135,411.1915571384766,307.32305424968666,412.42998099033673
316.89906458771196,406.2327535773367,306.74262257328155,407.4656552796283
316.26686516173675,401.27400978577873,306.160992781174,402.5002819528689
315.63521993875133,396.3153369155067,305.57977060136847,397.53377018135507
315.00473718821746,391.35674738132434,305.0005601027327,392.56603222877004
314.37602611835706,386.3982559469244,304.4219881402165,387.5973405685155
313.7496956818073,381.4398760703629,303.84665292321273,382.62748716893356
313.12635461523024,376.4816201765962,303.2731815408714,377.65674117748483
312.50661138556256,371.523501147757,302.70317984704826,372.68501484533607
311.8910734156562,366.56553416532944,302.1382530779126,367.71222307680216
311.28034764889753,361.607712809168,301.5770313621646,362.7386478380812
310.6749746519161,356.649803023691,301.0221014149789,357.76431066010355
310.07403685755764,351.6915593351629,300.47163641474384,352.78979917046695
309.47933468018,346.73261502313545,299.927468320456,347.8150280893783
308.88969741311223,341.77309615856166,299.38743142745915,342.84023492081366
308.30495107823884,336.8130172482788,298.8523434226662,337.86531450181985
307.739829072218,331.85074672454726,298.31009897563825,332.8915922009069
307.19018540868626,326.88677150356847,297.76151293614464,327.91893447787817
306.64491013378574,321.9223208863938,297.21634522669433,322.9462446104886
306.1038288576698,316.95740622640113,296.67640858763036,317.97331520463194
305.56676595268704,311.99203787044877,296.1405326925307,313.0002672714893
305.03255042430374,307.02633131545457,295.60854023662637,308.02711150238514
304.50299459967374,302.0600863428375,295.0802537554864,303.05385693169785
303.9769305193091,297.0934211614471,294.5545044256484,298.08062048757245
303.4541804944246,292.1263452471331,294.0331030765696,293.1072042006955
302.934569055973,287.15887036645495,293.51487880413214,288.13372192406496
302.4179214667532,282.1910069030945,292.99965643439157,283.1601858237248
301.90406001792417,277.2227646850794,292.48725776616055,278.18660665925313
301.3928091912906,272.2541575923075,291.97651156597186,273.2130966057053
300.8839942491353,267.2851945595667,291.4692323174794,268.2394622213068
300.3774384210648,262.3158863792291,290.9642480699853,263.2658171210956
299.8729659827779,257.34624448290725,290.4613826317379,258.2921725068216
299.3704001861713,252.37627925670216,289.9604588320818,253.31853862258612
298.8695653563474,247.4060030115673,289.4613004311094,248.34492585000376
298.37028666825887,242.4354267517199,288.9627372411477,243.3714447945268
297.87238721656416,237.46455885706965,288.4665823830333,238.39790736300284
297.37569021768036,232.49341211755404,287.9716636588526,233.4244247280283
296.8800199451524,227.52199909579682,287.4778048734133,228.45100703158676
296.38520143416685,222.55032713582207,286.98483105421207,223.47766349317527
295.89105679777697,217.57840955384594,286.4915689742348,218.50450547494805
295.3964160593025,212.60635583680082,285.9998338475126,213.53134596489596
294.90309358411866,207.63397945485738,285.5084545731946,208.5582942575218
294.40991720212287,202.66138830451246,285.0172542007561,203.58536110863426
293.91671005786753,197.68859577273145,284.52605565381924,198.61255781942413
293.4232972350681,192.71561281329608,284.0336887240577,193.63999206985716
292.9295026531202,187.7424498943821,283.5419679345815,188.6674801145542
292.4351493129201,182.7691174968978,283.04972115045894,183.69513002774235
291.9400644217729,177.7956587298566,282.5567693847726,178.72292096277948
291.44414804831877,172.82217384605855,282.0629950591859,173.75077364924755
290.9474218583107,167.84873029600598,281.56840684078884,168.7786240001998
290.4499174785057,162.87533428133216,281.07204001853523,163.80656483590934
289.9516629149906,157.901984728412,280.57591280313306,158.8343976412367
289.45268922082283,152.92868204074995,280.0790610131071,153.8622205903108
288.9530253963535,147.9554250962123,279.58151363812084,148.89003269585325
288.4527024461015,142.98221482026858,279.08330166380654,143.91783492518869
287.9517493312319,138.00904971035206,278.5834590785673,138.94572614425488
287.4501961503251,133.03593064421764,278.0840058669306,133.97350654794332
286.9480737635586,128.06285512178275,277.5839781020674,129.0012758389678
286.4454092684669,123.08982402066283,277.08340268007095,124.02903307025235
285.9412407141903,118.11693661281979,276.5823125475221,119.05677679665119
285.4375859644605,113.14399270461757,276.0797408398785,114.08460932382957
284.93348010979133,108.17109099171664,275.5777074353736,109.11232776565728
284.42895314087406,103.1982323055673,275.0752473370708,104.1400330997361
283.9240350718297,98.2254167157971,274.5723905208596,99.16772515378935
283.4187559018963,93.25264214933894,274.06916697698665,94.19540189349799
282.9131455678013,88.27990791891959,273.565606756484,89.2230638821179
282.40723307256275,83.3072150006142,273.06074390365677,84.25081248658103
281.9010484710649,78.33456288893194,272.55659824467836,79.27844527916146
281.39462180321334,73.3619509341736,272.05220478170327,74.30606120114409
280.8879839705767,68.38937812283508,271.54759460020705,69.33366113649379
280.381162912274,63.41684281935275,271.04279574934617,64.36124460373804
279.8741887761021,58.44434845665641,270.53684315163656,59.3889127420679
279.3670925619233,53.47189200905691,270.03175764313875,54.41646119875253
278.859904107684,48.499472856142006,269.52657444718005,49.443993077396094
278.3526515168508,43.527092006906685,269.02132145156435,44.47150728245095
277.8453667782697,38.554747342404774,268.51603065653427,39.49900182488475
277.3380778282305,33.58243922949598,268.0097351971392,34.52657892094271
276.8308157211282,28.610168206905044,267.50445584249957,29.554036531570326
276.3226145251368,23.63803283281708,266.99922667738633,24.581473366406197
275.815495011702,18.6658321034874,266.49407875545626,19.608890944598247
275.30849031572996,13.693667246373018,265.9890400137851,14.636288628254308
274.8016324231531,8.721536143594346,265.4841424555507,9.663664427656288
274.29494927247043,3.749439212876684,264.97841920057334,4.6911203794274465
273.7884714361297,-1.222628747094448,264.4738915212125,-0.28154160520956384
273.2822163543277,-6.194683152493977,263.9695850381041,-5.2542056311826375
272.77618100871393,-11.16673408136242,263.4654987657007,-10.226861659360813
272.27036225049255,-16.13878601141583,262.9616298537407,-15.199511203032996
271.76475507166765,-21.11083702684022,262.4569783596088,-20.172051812611617
271.260351495324,-26.082987779465938,261.9525361615432,-25.144585567066827
270.7561525232767,-31.05514037963705,261.4473043510511,-30.117013678997616
270.25215414728115,-36.02729491372294,260.9432688544076,-35.08953662710376
269.74835241966485,-40.99945086662462,260.43843569604246,-40.061954413716116
269.24474429965517,-45.97160964726292,259.9337968788366,-45.03436788189443
