x_l,y_l,x_r,y_r
1233.3350191956984,1591.9505318983431,1224.677364058134,1591.073142863193
1233.8405928319016,1586.964766052554,1225.1758406421923,1586.1182995789563
1234.330178803894,1581.9797596013586,1225.657862173699,1581.1597320008211
1234.8043560830417,1576.9954953863785,1226.1249622726766,1576.197510997688
1235.266682748771,1572.012241772977,1226.581661391509,1571.2319828262785
1235.7197214269097,1567.03017059945,1227.029499732054,1566.2632136943623
1236.1670269325127,1562.0495410214346,1227.4710155399678,1561.2913676502808
1236.6091633332499,1557.0703471287577,1227.9087515910278,1556.3166067783677
1237.049677998045,1552.0928468044642,1228.3452522225784,1551.3390955726948
1237.4921160103165,1547.1172978631312,1228.7830664453636,1546.3589973453984
1237.9370325634316,1542.1436953487403,1229.223752437379,1541.3763893830806
1238.387972985661,1537.1721971387979,1229.6718472639573,1536.3917143372869
1238.8473419171225,1532.201944340237,1230.1285872530214,1531.4061164020413
1239.316408938529,1527.231675280172,1230.5939847461368,1526.42117160469
1239.792190878144,1522.2607164699125,1231.0669452080379,1521.4374400908675
1240.2746304171812,1517.2891726261573,1231.546406444723,1516.4549482638854
1240.7636706085627,1512.3171612026758,1232.0303141418042,1511.4736205548552
1241.2562679104856,1507.3445076615583,1232.5196006425099,1506.4936674599437
1241.7523635178773,1502.3713270114506,1233.012211611837,1501.5150159351813
1242.2509025574238,1497.3976386233842,1233.5070888327587,1496.5376865617234
1242.7438643256312,1492.4227744946863,1234.001185311863,1491.5615029566568
1243.2371601836783,1487.447439393152,1234.4964304040504,1486.586781552005
1243.7297321290341,1482.4716570131577,1234.9897761988088,1481.613348014183
1244.2195305122395,1477.4953518646605,1235.481164713653,1476.6413242479587
1244.7074847084189,1472.5187419933661,1235.9695374775306,1471.6707330369195
1245.1915448619352,1467.5417513486334,1236.4548389991924,1466.7016920245867
1245.669654363802,1462.564306599049,1236.9340221126843,1461.7340330457953
1246.1427463359182,1457.586621557139,1237.4070303719056,1456.767877032825
1246.608764053146,1452.6086211437191,1237.8728095296728,1451.8032469674456
1247.0656404694591,1447.6303707187994,1238.3313172048522,1446.8401194237395
1247.5144959625354,1442.6534382772331,1238.7799527184463,1441.8768332829527
1247.9564528067347,1437.6791138537255,1239.2221790538815,1436.9108131247006
1248.3944377154778,1432.7070781502052,1239.6630287539197,1431.9404475050956
1248.8344435931303,1427.736544346238,1240.1045074635367,1426.964591515286
1249.2794670707774,1422.7664502169202,1240.5516151375152,1421.9823777514873
1249.7324976693492,1417.7957269676856,1241.00836303328,1416.9928596986197
1250.1995063396741,1412.823564727566,1241.4797660714069,1411.9951863997726
1250.6834670369096,1407.8488830011577,1241.9678572827422,1406.9882375381126
1251.1875233486153,1402.8689001262737,1242.4774926511082,1401.972852555837
