x_l,y_l,x_r,y_r
413.1206522286106,736.4585666346968,407.3371310821713,742.8409370523934
409.4453442966117,733.1065536294534,403.58877268194357,739.441038448463
405.93863170758374,729.8363813100268,399.7420212764535,735.9088598126489
402.9362290963227,726.6451365522779,396.04086352321434,731.8362919740691
400.7799673205573,723.1932861350003,393.0501468537994,726.9377215466066
399.6534849002487,719.2693703709735,391.2814315293958,721.4124724113789
398.80869869569364,715.1338760380108,390.2739439102897,715.8037131473321
398.6566319735468,710.6471342701557,390.14683887520533,710.273308878535
399.0241952571197,705.9061686893483,390.5286175504062,704.9791975845169
399.60432085898566,701.0643920146307,391.10221910505345,699.9183087865083
400.2724319184064,696.1547903689611,391.7315226242621,694.9823956277588
400.91588541942735,691.1698872437674,392.3218208827746,690.0791885044963
401.49706181212485,686.1378617783121,392.84640270137436,685.1757220017777
401.99257516360035,681.0705201470165,393.2828874560049,680.2743693848107
402.37952613544917,675.9745976552471,393.61243772858506,675.3833871460131
402.644786960928,670.857172756183,393.83156314902527,670.5115052261623
402.81501885746377,665.7243248726478,394.0232137322639,665.6657873589514
402.807527938279,660.5778937826886,394.0455760217036,660.8442668511866
402.59610029275893,655.4240420826096,393.88074952781307,656.0527749702153
402.0748910597582,650.2803781617552,393.5286625053878,651.2929064312193
401.2984518200253,645.1625821173463,392.9527934092026,646.5609489110971
400.3093390611809,640.0815124532633,392.1192852046178,641.8603263352074
399.28223620103347,634.9986384390992,390.89504326521813,637.2380034511974
397.99116839750815,629.9658255941478,389.4554273262293,632.6738044279062
396.1954424984386,625.0867197846007,387.81181514929693,628.1739756001632
394.1818098377585,620.2945234828928,385.96508694619183,623.7480772935644
391.9964765123205,615.5783950860005,383.96255626966826,619.3847352619047
389.71830390577145,610.9013728754664,381.8859533503372,615.0452365045919
387.2320180047513,606.3230027918875,379.6158512639524,610.7909893827748
384.5400114932393,601.8533318225846,377.1237344670975,606.6550044552743
381.64544110426243,597.5090612772734,374.4144798182987,602.6651605665514
378.53530618391915,593.3260728464185,371.50870671560614,598.8436135949679
375.17180665319387,589.3689909701476,368.3638842387385,595.264771529052
371.6459398270308,585.5987993069012,365.08826896592586,591.8777477759854
368.07325854778003,581.9264037741689,361.76210904067204,588.6025074955719
364.3398999912773,578.4423452048796,358.27379610600457,585.4850299666078
360.44378641509434,575.1148753567783,354.6044002492804,582.4849485047532
356.3871386659666,571.9027631587771,350.760871914377,579.5326728856322
352.20739804128664,568.7917432313018,346.69511720046376,576.5608767693417
348.0875323770488,565.7625979596869,342.4211134378073,573.4771867630519
344.2911501793048,562.7651181653667,338.1365439615165,570.1261539147679
340.928021976133,559.8594388389012,334.0772521469539,566.3511871972104
338.48452147833643,556.6505881522669,330.6831858349854,561.8999282231501
336.4845111282424,553.2543519012006,327.8811821566089,557.105612293053
334.91811915939365,549.326572920645,325.7659462907506,552.0682234786984
334.24133365579894,544.8034713739482,324.38778553921657,546.8898015285968
333.7500928956372,539.9896250697165,323.3434979554812,541.7593475766423
333.31417530811586,535.0175611111296,322.42274323391314,536.7220502935613
332.90144954963705,530.0112309061251,321.53820054450915,531.7266422408959
332.1551677419546,525.0622307131177,320.81030800572614,526.717640802885
331.41530260565366,520.1171717504648,320.1134931956108,521.7135739739238
