x_l,y_l,x_r,y_r
844.4507478138232,1116.231345251647,839.1966718427827,1122.2030118272803
840.6482933534095,1113.008014866514,835.4373633712847,1118.8910489239877
836.8525721255564,1109.7710525708546,831.6897884508204,1115.569790427309
833.0612702208006,1106.5235200264149,827.9514378744918,1112.2421889618067
829.272065206779,1103.2684879052438,824.2198014721454,1108.9111917921855
825.5079877763184,1099.9807253455374,820.493045215194,1105.5789935696066
821.7879993827498,1096.639426956118,816.7700027292941,1102.2470409394364
818.063557649829,1093.2989206898744,813.0461665199107,1098.9204873086576
814.3313212777144,1089.964051127322,809.3178568816073,1095.6025083408658
810.59264479535,1086.636047493789,805.5836802169837,1092.2918674036403
806.8485028505131,1083.3156667369262,801.8420346358241,1088.9883761438418
803.0992261705915,1080.0026979814304,798.0950536781335,1085.6894266250115
799.3470509565099,1076.6946027501772,794.342973712573,1082.3947287081462
795.5915667844329,1073.3918457467191,790.5860369730269,1079.1039991328885
791.835003265706,1070.0918897312201,786.8264626150464,1075.8146989671366
788.0776099095146,1066.7944491414164,783.0644913178221,1072.5265401199013
784.3196299695009,1063.4992371752728,779.3003753949192,1069.2392466278384
780.5630727441298,1060.2035627983919,775.5365214561921,1065.95047563484
776.8066847213813,1056.9080933049897,771.7724538151001,1062.6615743540804
773.0515759554795,1053.6111565689146,768.0096899551601,1059.371226929577
769.2970537502083,1050.3135239819496,764.2475541540083,1056.0802196413351
765.5424338621325,1047.0159784545258,760.4853627559945,1052.7893359549291
761.7890081079775,1043.717042521499,756.7244071906099,1049.4970981049512
758.0354308032787,1040.418247850967,752.9640023753893,1046.2042870576088
754.2829943867422,1037.1181205240994,749.2034626689826,1042.9116844124392
750.5310139170207,1033.81743971892,745.444080273628,1039.6178130782582
746.7788033788829,1030.5169856725797,741.684511064112,1036.3242062480072
743.027655886493,1027.2152840612123,737.9260474409033,1033.029389002464
739.2762261007989,1023.9138649824741,734.1680042974436,1029.7341404061742
735.5258070794422,1020.611255064572,730.409695944047,1026.4392420112188
731.7757133567962,1017.3082330299243,726.6524155463644,1023.1432175668039
728.0252583133765,1014.0055785886997,722.8954781375318,1019.8468482578307
724.275734692975,1010.7018179737748,719.1381965969806,1016.5509142554414
720.5257971794487,1007.3984823071404,715.3818641379773,1013.2539403477089
716.7767403689751,1004.0940966939693,711.6251360832995,1009.957457358623
713.0278767634726,1000.7894399540965,707.869305940306,1006.659991211208
709.2785210992749,997.4852931140767,704.1136887540459,1003.3623232182771
705.5299669221813,994.1801821159005,700.3575969208177,1000.0652321215499
701.7808675738436,990.8756359067097,696.6023250173143,996.7672429022768
698.032517057109,987.5701819530685,692.8471871725046,993.4691369442368
694.2842293182632,984.2645994696508,689.0914969359574,990.1716931209951
690.5353171421076,980.9596675301239,685.3365476252393,986.8734371832708
