x_l,y_l,x_r,y_r
-10.13554899380508,-238.66092674616192,0.3755977789082561,-238.52699570988557
-10.212890296195063,-233.64306094491675,0.36069469847281344,-233.54937871322716
-10.272451247462428,-228.62851211611041,0.3633780931867552,-228.56826067143126
-10.317696631642693,-223.61736778155412,0.38025006657568117,-223.58359734953777
-10.352086083732399,-218.60971419331324,0.40790432789722075,-218.595349596603
-10.379067889639536,-213.60563489992782,0.44393189479805617,-213.60347479256114
-10.402085826925035,-208.60521507913265,0.4829138345446875,-208.60792981743296
-10.424574999590533,-203.60854234616025,0.5224249996074537,-203.6086748576263
-10.449962668473852,-198.61570102454024,0.5590327586112425,-198.60566676226273
-10.481668084319267,-193.62677500420818,0.5892967294998925,-193.5988627993849
-10.523101310499559,-188.64185445410274,0.6097695036307353,-188.58822203959548
-10.57766806318654,-183.66102154911366,0.6169913866592491,-183.57370143700683
-10.64876794178075,-178.68362543905684,0.6075082932211613,-178.5559762270297
-10.738563532664418,-173.70612387337474,0.5791956472114839,-173.53852868748103
-10.844255460432262,-168.72492264082095,0.5349860108513189,-168.5248613046766
-10.961811960010653,-163.73925633665928,0.47900466572916667,-163.51573019457447
-11.087176451638834,-158.74905311452807,0.4153648904980809,-158.51121352061844
-11.216287131813605,-153.75424295304347,0.3481631906581688,-153.5113896247103
-11.33406914003876,-148.75452681317103,0.2744904830338273,-148.5164837969559
-11.375444938828618,-143.74870561659677,0.1514317531573992,-143.52744846360625
-11.407297678308144,-138.73840415390092,0.03703567830814336,-138.5430838460991
-11.426508247776002,-133.72399652612722,-0.06464746171230473,-133.5630975574916
-11.429330244160605,-128.70741348807346,-0.14998807137252346,-128.58559333717778
-11.414860600990828,-123.69097011557788,-0.21816643081325182,-123.60821348737555
-11.384477827451853,-118.67533971666383,-0.2695693834096673,-118.6302256328348
-11.336574246127821,-113.66047488059309,-0.3045778133693169,-113.65160315000628
-11.27254489762576,-108.64634336917223,-0.3235757246010662,-108.67232505801138
-11.192780574387012,-103.63290345018498,-0.3269432890760653,-103.69236847474946
-11.164672398186994,-98.6195492773324,-0.27706519813803965,-98.71203418119325
-11.125611852923008,-93.60636771948131,-0.2113258749721183,-93.73121399096976
-11.070983439151862,-88.59308795974361,-0.13011121387060243,-88.75018331317298
-11.002621575222708,-83.57831909335508,-0.035303826838299024,-83.77041908287185
-10.917257487086356,-78.56092428007892,0.0772787393777179,-78.7936949074551
