x_l,y_l,x_r,y_r
-5.8822299915460325,-1.4870245235524768,5.57593070316509,5.7270002542104255
-8.551160031673373,2.740822119981569,2.9090012590615957,9.95354589053731
-11.218426529292778,6.970907210027716,0.24398656448946987,14.180051893517517
-13.885190656692249,11.201175426311732,-2.418944947774718,18.407981816296846
-16.54982390449868,15.432649565020448,-5.081551542056344,22.636230481539762
-19.214085869039398,19.664223042010658,-7.743054329758745,26.865290422949997
-21.876350530805276,23.89691844926427,-10.402672226525894,31.09564966871597
-24.537529748040384,28.13016382277915,-13.06216395886462,35.32620474849758
-27.198536361590428,32.36338417900438,-15.720748815296574,39.5574448572404
-29.857742660152176,36.597602440948,-18.377646299391856,43.78986192929084
-32.5169106420231,40.831714895657235,-21.03461764319057,48.02235127145608
-35.17440984058271,45.066741875842624,-23.690878777856373,52.25540088371044
-37.83200131874376,49.301581192986966,-26.345649827706016,56.489503662263814
-40.48805555167737,53.53724950647431,-29.00069206762464,60.72355455046264
-43.14348898220721,57.77317944430504,-31.6552248007925,64.95804451596949
-45.799211926228104,62.00879584249428,-34.308463465858296,69.19346033156467
-48.45359730925638,66.24511950920365,-36.96217288896667,73.42870279282813
-51.10840651370817,70.48104900773758,-39.61556943107,77.66425893032351
-53.762008143414924,74.71760165014153,-42.267870264882006,81.90061706355077
-56.41616559622802,78.95367744278116,-44.920839769859185,86.13667884509327
-59.06924921009063,83.19029389051985,-47.573695284578775,90.3729302411678
-61.72302023855852,87.42635038773048,-50.225653335421526,94.60985950895041
-64.37584910502397,91.66286599434639,-52.87847725019659,98.8463671902691
-67.02864948540031,95.89926919501731,-55.531385102756154,103.08294239997187
-69.68233549483023,100.13498718679679,-58.18359453129209,107.32007154631897
-72.33442892064745,104.37156963644648,-60.831779306507606,111.55983422912311
-74.98584460132162,108.60844531709168,-63.47600702187279,115.80219037058833
-77.63834487398262,112.84451381292203,-66.12058368708765,120.04444896830057
-80.29029857095566,117.08079289462752,-68.76557458494433,124.28656842861797
-82.9426202806148,121.31671196365804,-71.41189504047415,128.52797921958353
-85.59537570646995,125.55222861173343,-74.05791566196137,132.7697002411455
-88.24948044780687,129.7867728755022,-76.70455054665491,137.01115897935128
-90.903301894777,134.02136385746448,-79.35186487125313,141.25231723109107
-93.55775671157342,138.25542811913056,-81.99992782785165,145.49313220914468
-96.21375721506725,142.48839627312051,-84.64880261815792,149.7335625356314
-98.86967429925802,146.7212872572378,-87.29940476368279,153.97303793373928
-101.52642136838756,150.95352824665144,-89.95010569710618,158.21257856186796
-104.18406629341243,155.1850797624266,-92.60181906519088,162.45161113195599
-106.84352991852843,159.41538603370427,-95.25459912286571,166.69007998007345
-109.50322257652078,163.64558042726244,-97.9084299315408,170.9278635527608
-112.16398395626368,167.8752890338586,-100.5640159893284,175.16437286971032
-114.82656426456863,172.10407726071395,-103.21953615006159,179.40072021134839
-117.48916008985037,176.3330824426767,-105.87572921217412,183.63645044993442
-120.15251008305668,180.5618448520763,-108.53248511630734,187.87163306871582
-122.81650282591211,184.7904392702257,-111.189691156308,192.10634108746996
-125.48187490627224,189.0184047423353,-113.84723895366997,196.34064860951253
-128.1468257093555,193.2468821579517,-116.5058645959924,200.57409509038158
-130.81208938456393,197.4754115087503,-119.16376355846329,204.80781912487458
-133.4784032427673,201.7035320701737,-121.82167302823018,209.04135986220436
-136.14396393266105,205.9323836423135,-124.47948166996476,213.27479077780006
-138.80950977874264,210.16150757643825,-127.1370813215557,217.5081855952337
-141.47492931099802,214.3909767607649,-129.79520568398593,221.7410826101126
-144.14095848669575,218.62033101758604,-132.45205241937288,225.97462057874026
-146.80579563176002,222.85070974288834,-135.1083586425654,230.20834039982012
-149.47017759520364,227.08165423079546,-137.76401373536902,234.44231396255202
-152.1348397669655,231.3127050731676,-140.41890683021234,238.6766143217598
-154.797980308046,235.54500048672745,-143.07292844950862,242.9113135342845
-157.46033356810455,239.77808105418245,-145.72681355206754,247.14595273013194
-160.1217924805251,244.01202190747972,-148.37876145512828,251.38167036154917
-162.78309144499113,248.24636335645326,-151.02950555693127,255.6180046100684
-165.442578401853,252.48248272199402,-153.67878542680248,259.8547865573057
-168.10149533733522,256.7215049919726,-156.3252382551651,264.0908627071767
-170.75935309852142,260.965516791914,-158.9656400504735,268.325811387941
-173.41184778540327,265.21729957243844,-161.59781109978945,272.560094489292
-176.05104254531622,269.48138212152935,-164.22150448644936,276.79347336233184
-178.67742621804447,273.756922226368,-166.83313780968487,281.0279081361052
-181.2872116819567,278.03966067873955,-169.43111390838098,285.2702702369589
-183.87941773079694,282.3154331230789,-172.0246586243094,289.53094215066324
-186.46325497325287,286.57062895912907,-174.63355768137492,293.80992609231373
-189.0527947737441,290.7981407037042,-177.27447247160887,298.09987253574405
-191.66483974372196,294.9900292388384,-179.96132717758115,302.39425739673476
-194.31917563354776,299.15071839298116,-182.7041725532013,306.6746551579694
