x_l,y_l,x_r,y_r
97.13605140227469,192.29043757781724,90.69646904775689,185.47979090518896
100.80329453440079,188.80886321896287,94.25631739776536,182.05813686009063
104.42268173365038,185.29214805194613,97.78373977402086,178.5881436771959
108.00333208549269,181.7463421153599,101.28225292240369,175.080590028499
111.55104494193964,178.17425316006012,104.75360045430284,171.54049461474838
115.06784200425354,174.5777185370949,108.20094952778366,167.97108333325616
118.55778008169234,170.96077141322394,111.6275829128462,164.37548727349872
122.01108711926271,167.31439852008793,115.04480368343562,160.76438026883696
125.44410606649129,163.65435555422056,118.44795898358521,157.1333110064242
128.86093202496897,159.98458649214317,121.84032800531169,153.48546284359085
132.26345464305714,156.30698755998816,125.22446885372874,149.82334822257644
135.65575313114203,152.6254903458309,128.60515166309008,146.15152688140634
139.04116646797326,148.94333228097994,131.9849479495641,142.47253200431715
142.42347139864432,145.26324762551315,135.36670257075627,138.79008845013766
145.80718194879415,141.58653444185347,138.75117867748716,135.1081041662925
149.19196180282682,137.91054636860022,142.1363904403376,131.42721105806584
152.57833879469155,134.23547322350774,145.52330832271278,127.74859407869153
155.96595642965858,130.56098299623736,148.91083816611695,124.07124476673677
159.35446120995508,126.8867465722883,152.2986274571428,120.39483205862786
162.74423549165448,123.21310960815498,155.686319662377,116.7190272906266
166.1334500511188,119.53838733633124,159.07282232686026,113.04282176130765
169.52248911831316,115.86292624306647,162.45925485560608,109.36724015535252
172.91099574192472,112.18639383088724,165.84452428357523,105.69127372973962
176.2986135183443,108.50846407157727,169.22827902756586,102.0145923305811
179.6856441544522,104.82957596645949,172.60951858630477,98.33609747309323
183.07025993500952,101.14843837783275,175.98975454726565,94.6567760749915
186.4531741482786,97.46593660407646,179.3684630387032,90.97590328414205
189.83448732096656,93.78217413627044,182.74502341400532,87.29288892818367
193.21357510744681,90.09657379122446,186.1195488028552,83.60783070879607
196.59128462832803,86.40990546031699,189.4928844119296,79.92150015794608
199.96846406601225,82.72294104337803,192.8644036475224,76.23331782084453
203.34374898855387,79.0344275996922,196.23569452229688,72.54472909323414
206.717988551642,75.3451349296712,199.60612946305145,68.85515462892823
210.09203132206108,71.65583436559454,202.97581829692257,65.16469146308123
213.464511576045,67.96527232776732,206.34487283896627,61.47343366268267
216.83627730094432,64.2742207484334,209.71266430906482,57.7808041637743
220.2074404466841,60.58277578099415,213.08078233722046,54.08824668406833
223.57885141001037,56.89170577552202,216.44859837177967,50.395183043259635
226.94914192930713,53.19975976739585,219.81622391714848,46.70170762603666
230.31916231852108,49.5077091609892,223.18376937413873,43.00791904674254
233.68976176763132,45.8163214782323,226.5506051409285,39.31323823569227
237.05957274627832,42.12434699457115,229.91832232663467,35.619107379926724
240.4294454620618,38.432555175523184,233.28629231076593,31.924949467036242
243.7994908274201,34.74104208642402,236.65462576891883,28.23086088343068
247.17055862868767,31.050576617808353,240.02343360316772,24.53693678515055
250.541280578269,27.359908703218366,243.3920883659382,20.842598927617043
253.91249261778006,23.669825376554083,246.76219274178055,17.149277801136712
257.2850299354641,19.981175087799258,250.13316607649298,13.456406559893999
260.65753993960647,16.292832688276455,253.50517224288484,9.764165723964936
264.0309075476469,12.605678977509081,256.8783624668357,6.072757129900335
267.4052815154517,8.919920882912415,260.25214717214914,2.3817139370697302
270.7815476318853,5.236436042758423,263.6281502415905,-1.3074107446078054
274.158376423197,1.5540810189683645,267.00578205545963,-4.9950866999568335
277.5366546583863,-2.126264638984812,270.3851912640333,-8.681108063448107
280.9172650642458,-5.803720207183199,273.76652522688676,-12.365270693036903
284.2988814459171,-9.479430783362059,277.1491969799918,-16.048045023649465
287.682251564621,-13.152367882270514,280.53496190006064,-19.72801951924677
291.0427819037635,-16.840617840929184,283.9154450901034,-23.417263942449697
294.39678638915257,-20.52207297277293,287.30558092543816,-27.109777130625407
297.7598149499541,-24.179839477575726,290.7214127545001,-30.79476015246123
301.1410447407436,-27.806263659150247,294.1709236783048,-34.46561891134596
304.5496515259394,-31.393805907100663,297.66501588371926,-38.11289751786717
308.0199547464593,-34.90502225277036,301.2784253685869,-41.667801463071626
