x_l,y_l,x_r,y_r
30.506409033863946,-992.2753804146413,36.88457805766615,-999.3885988074512
34.19978196343811,-989.0178488619824,40.67549690134635,-996.0137909031198
37.82460018740995,-985.6798110068931,44.40186657099297,-992.5706921493443
41.34276026593646,-982.2289569985974,48.0431985487203,-989.0408694920609
44.807458434262465,-978.7270770576478,51.63047150951505,-985.4575709901115
48.21702152412754,-975.1747897322089,55.16278620058075,-981.8205494374146
51.570185980676705,-971.5723039600517,58.63809044357188,-978.1292550429398
54.88651861508658,-967.9385429679317,62.04312778122681,-974.3731619343599
58.151319306192974,-964.2602385192689,65.38433410574513,-970.5602354168443
61.35673255934495,-960.531436132906,68.66478121827456,-966.6947164931296
64.5015050291346,-956.7523032749542,71.88314280495634,-962.7767706992634
