x_l,y_l,x_r,y_r
839.7780692943655,-1433.4414842029214,831.1562087384253,-1435.9486661974966
841.1512729520343,-1438.362039256932,832.4445947154235,-1440.6801967330596
842.2432597671084,-1443.3844693258527,833.4484511577396,-1445.4319657298963
843.1589157462456,-1448.4682192061593,834.2703363456891,-1450.164555623266
843.9343881371029,-1453.5975481676771,834.9567959558335,-1454.8605583128503
844.6168075570139,-1458.766624240724,835.5733913934586,-1459.5110032387788
844.9367209724093,-1464.0032236124212,835.9418001346253,-1464.1425617694358
844.8329482676114,-1469.288943496149,836.0368267936159,-1468.7601798299283
844.4303476240187,-1474.6227660309428,835.6417448273104,-1473.3519942647747
843.3859972822853,-1479.9375518321215,834.7274551856037,-1477.89151718921
841.8362176965769,-1485.1671496245215,833.5623372965928,-1482.3947897765295
839.9037515922105,-1490.2870702604773,832.0539748319678,-1486.793723897124
837.42913841194,-1495.1759767827323,829.9574233411619,-1490.893452071641
834.2742724735139,-1499.6452179589544,827.454971999545,-1494.6671269547912
830.6769092415598,-1503.6984260648335,824.3891140391803,-1497.9136557588547
827.0101919788416,-1507.564800579795,821.0471501725625,-1500.9376324503019
823.1257907809103,-1511.0461180447314,817.454634301547,-1503.9536893220318
