x_l,y_l,x_r,y_r
96.1078394249997,-907.3638061350761,104.83531148091426,-911.5511240729966
98.24837417397364,-902.9280374924399,106.99127734764265,-906.967567798781
100.3689418013184,-898.4626835051607,109.09034272601694,-902.3732499488704
102.45180332857551,-893.9662285167326,111.13968531341513,-897.7697745750181
104.50119388980308,-889.4477258342657,113.14933429041702,-893.1568723144237
106.51960658433048,-884.9105107968579,115.12366184473898,-888.5342007775042
108.51310299473298,-880.3572170676913,117.06899175422085,-883.9042456177975
110.4257729543837,-875.7650598521296,118.98516536431,-879.2668173498579
112.29961088852886,-871.151934869025,120.87940043413182,-874.6247935406617
114.16023098603486,-866.5282834491818,122.75799673092826,-869.9806231190198
116.01201354183803,-861.8957420761703,124.62353845570227,-865.3352431530557
117.85934804302934,-857.2559543502878,126.48137890812109,-860.6907097653655
119.70570695479371,-852.6102015079299,128.33593449527447,-856.0487001046328
121.55733709975311,-847.9609333862247,130.19163269493887,-851.410823757665
123.41704311091893,-843.310795222807,132.05330402220017,-846.7772968414819
125.28505904600637,-838.6631432542894,133.92331891348465,-842.1461107335969
127.1591556900057,-834.0191157607169,135.80150697348853,-837.5159848307397
129.03750397759703,-829.3784790051893,137.68424476321263,-832.8858191350273
130.91830486977398,-824.7409386065415,139.57067039318142,-828.2556920615294
132.79975700685347,-820.1062071603517,141.45899084839073,-823.6253090738484
134.680061408915,-815.4739955132767,143.34741272473167,-818.9943713693766
136.5564932076498,-810.8436389167327,145.23413978218036,-814.3625799403274
138.4291102752024,-806.2156051452191,147.11737679042233,-809.7296354468112
140.29519008438774,-801.5892321152038,148.9962528573483,-805.0956073976001
142.1548813998441,-796.9647666755462,150.86331265129718,-800.4581767772543
144.0078999623941,-792.3394939240712,152.7162943077656,-795.8195444877127
145.8579854141528,-787.7089773816123,154.56168036007966,-791.1846180834466
147.71307246893818,-783.0717991812216,156.4082129694666,-786.5553635449259
149.5815544896107,-778.4282494892213,158.26147141904966,-781.9309116336536
151.46905277041134,-773.777551783023,160.13074356468272,-777.3118321318966
153.38216102374045,-769.1244596001555,162.02434522499595,-772.6930941053367
155.31064666496616,-764.4847148963311,163.9456071363083,-768.0551201476098
157.215092618106,-759.8679498429344,165.8686316841384,-763.3771528340211
