x_l,y_l,x_r,y_r
436.76465508640666,-976.8056499160398,437.03807675009455,-967.9318612892002
431.76068951279524,-976.6829093367387,432.0268167432778,-967.8529188329389
426.7185579509774,-976.5116921170691,427.0634296053868,-967.7284601639675
421.6913054451403,-976.2976233869833,422.0946505518307,-967.5599279399613
416.6835028409303,-976.0585485042594,417.11452728057367,-967.365227278604
411.6943326576317,-975.8109992577472,412.1225499231765,-967.1625941461969
406.7228294477255,-975.5743386181291,407.1183558553061,-966.9674219308998
401.7681849331159,-975.3647766628599,402.1013879949438,-966.799255095577
396.8295642212615,-975.198355842389,397.0712743156281,-966.6737819392381
391.90601312445466,-975.0939520633973,392.0275119341997,-966.6108220962667
