x_l,y_l,x_r,y_r
838.2554140483473,-1309.9194468297837,833.5169281065549,-1302.4602699328711
834.4355913460147,-1312.387812479942,828.991889697336,-1305.5029129628706
830.9869597573204,-1315.2538073095056,824.8236728277969,-1309.0936376507734
828.210025072018,-1318.844901656807,821.3329798929415,-1313.2682032065643
825.5321458523566,-1322.5264971821243,818.1522285930422,-1317.6075560109298
823.0188448226144,-1326.3723987925555,815.2929687435455,-1322.1404583616331
820.8987806020198,-1330.48445651268,812.923735331769,-1326.9381010683612
819.2255770651292,-1334.796027002923,810.9734492117154,-1331.9289584842243
817.9517646010291,-1339.2151154608853,809.4586220302451,-1337.094020160731
816.9640931775788,-1343.6877228661006,808.392148648432,-1342.4076228742126
816.4226483667697,-1348.20840959522,807.8404873601017,-1347.8415138939263
816.644677165727,-1352.6879447089245,807.9781914192864,-1353.3267911746275
817.0633633119496,-1357.1600935996676,808.6589692216074,-1358.7258397394428
818.160375147309,-1361.6963220104442,809.8997568526911,-1363.886367989556
